% rows 31 cols 53
 0.00000  -4.7567  -4.7553  -4.7118  -4.7091  -4.2642  -4.2642  -3.4900  -3.4859  -3.3907
          -3.3852  -2.7879  -2.7866  -2.6043  -2.6029  -2.4873  -2.4873  -2.4056  -2.4015
          -2.3566  -2.3498  -1.9226  -1.9226  -1.5281  -1.5281  -1.2927  -1.2900  -0.9008
          -0.9008  -0.8233  -0.8233   4.4448   4.4462   6.0517   6.0517   6.1320   6.1388
           6.3959   6.4054   7.3633   7.3660   7.4191   7.4245   7.5891   7.5932   7.7089
           7.7197   8.4095   8.4136   8.7062   8.7102   9.5021   9.5102
 0.03333  -4.7717  -4.7703  -4.7009  -4.6995  -4.2628  -4.2614  -3.4886  -3.4859  -3.3893
          -3.3852  -2.7866  -2.7866  -2.6124  -2.6111  -2.4859  -2.4859  -2.4056  -2.4029
          -2.3553  -2.3471  -1.9294  -1.9294  -1.5213  -1.5213  -1.2981  -1.2954  -0.8968
          -0.8968  -0.8219  -0.8219   4.4462   4.4489   6.0503   6.0517   6.1333   6.1401
           6.3973   6.4068   7.3429   7.3442   7.4109   7.4150   7.5918   7.5959   7.7170
           7.7279   8.4232   8.4272   8.7062   8.7089   9.5062   9.5143
 0.06667  -4.8016  -4.8002  -4.6846  -4.6832  -4.2574  -4.2574  -3.4873  -3.4832  -3.3880
          -3.3839  -2.7852  -2.7839  -2.6396  -2.6383  -2.4859  -2.4859  -2.4111  -2.4070
          -2.3512  -2.3444  -1.9498  -1.9498  -1.5022  -1.5022  -1.3281  -1.3253  -0.8872
          -0.8872  -0.8165  -0.8165   4.4421   4.4448   6.0476   6.0490   6.1347   6.1415
           6.4000   6.4081   7.2816   7.2830   7.3837   7.3864   7.5986   7.6055   7.7333
           7.7442   8.4626   8.4667   8.7034   8.7062   9.5198   9.5266
 0.10000  -4.8383  -4.8383  -4.6683  -4.6669  -4.2492  -4.2492  -3.4846  -3.4805  -3.3866
          -3.3825  -2.7879  -2.7866  -2.6682  -2.6669  -2.4873  -2.4859  -2.4124  -2.4097
          -2.3471  -2.3403  -1.9743  -1.9730  -1.4750  -1.4750  -1.3498  -1.3471  -0.8695
          -0.8695  -0.8083  -0.8083   4.4516   4.4530   6.0435   6.0449   6.1360   6.1428
           6.4041   6.4122   7.2041   7.2068   7.3415   7.3442   7.6095   7.6163   7.7538
           7.7646   8.5211   8.5252   8.6993   8.7007   9.5415   9.5483
 0.13333  -4.8805  -4.8805  -4.6546  -4.6533  -4.2397  -4.2383  -3.4805  -3.4764  -3.3839
          -3.3798  -2.8056  -2.8056  -2.6886  -2.6873  -2.4913  -2.4900  -2.4138  -2.4111
          -2.3444  -2.3376  -2.0002  -2.0002  -1.4464  -1.4464  -1.3757  -1.3730  -0.8451
          -0.8451  -0.7974  -0.7974   4.4625   4.4639   6.0394   6.0408   6.1360   6.1428
           6.4109   6.4177   7.1143   7.1184   7.2925   7.2939   7.6191   7.6259   7.7742
           7.7837   8.5932   8.5973   8.6939   8.6953   9.5728   9.5796
 0.16666  -4.9268  -4.9268  -4.6410  -4.6397  -4.2274  -4.2274  -3.4750  -3.4723  -3.3812
          -3.3771  -2.8464  -2.8464  -2.6913  -2.6913  -2.5009  -2.4995  -2.4124  -2.4097
          -2.3444  -2.3390  -2.0260  -2.0260  -1.4383  -1.4369  -1.3866  -1.3852  -0.8178
          -0.8178  -0.7838  -0.7838   4.4775   4.4789   6.0354   6.0367   6.1333   6.1401
           6.4204   6.4258   7.0190   7.0245   7.2367   7.2395   7.6245   7.6327   7.7918
           7.8027   8.6721   8.6735   8.6871   8.6871   9.6137   9.6205
 0.20000  -4.9771  -4.9757  -4.6274  -4.6261  -4.2152  -4.2138  -3.4696  -3.4669  -3.3784
          -3.3743  -2.9050  -2.9036  -2.6859  -2.6845  -2.5131  -2.5104  -2.4097  -2.4070
          -2.3471  -2.3430  -2.0492  -2.0492  -1.4723  -1.4709  -1.3607  -1.3593  -0.7906
          -0.7906  -0.7648  -0.7648   4.4952   4.4965   6.0313   6.0326   6.1279   6.1333
           6.4326   6.4367   6.9224   6.9292   7.1796   7.1810   7.6259   7.6340   7.8095
           7.8191   8.6749   8.6749   8.7524   8.7579   9.6654   9.6722
 0.23333  -5.0274  -5.0261  -4.6152  -4.6138  -4.2016  -4.2002  -3.4628  -3.4614  -3.3771
          -3.3730  -2.9716  -2.9703  -2.6777  -2.6764  -2.5254  -2.5226  -2.4083  -2.4056
          -2.3512  -2.3485  -2.0682  -2.0668  -1.5185  -1.5172  -1.3267  -1.3267  -0.7757
          -0.7743  -0.7335  -0.7335   4.5156   4.5170   6.0285   6.0299   6.1170   6.1224
           6.4462   6.4490   6.8299   6.8381   7.1211   7.1224   7.6231   7.6313   7.8259
           7.8354   8.6613   8.6613   8.8313   8.8368   9.7293   9.7361
 0.26667  -5.0791  -5.0778  -4.6029  -4.6016  -4.1866  -4.1866  -3.4573  -3.4560  -3.3771
          -3.3730  -3.0424  -3.0424  -2.6750  -2.6723  -2.5362  -2.5349  -2.4138  -2.4111
          -2.3498  -2.3485  -2.0804  -2.0791  -1.5730  -1.5702  -1.2927  -1.2927  -0.7661
          -0.7648  -0.6954  -0.6940   4.5387   4.5401   6.0245   6.0258   6.1020   6.1075
           6.4612   6.4626   6.7442   6.7524   7.0639   7.0653   7.6163   7.6231   7.8422
           7.8490   8.6436   8.6436   8.9062   8.9116   9.8055   9.8109
 0.30000  -5.1308  -5.1295  -4.5907  -4.5893  -4.1730  -4.1716  -3.4519  -3.4505  -3.3784
          -3.3743  -3.1172  -3.1158  -2.6764  -2.6723  -2.5444  -2.5430  -2.4301  -2.4274
          -2.3390  -2.3376  -2.0886  -2.0873  -1.6301  -1.6287  -1.2600  -1.2600  -0.7607
          -0.7593  -0.6546  -0.6546   4.5646   4.5646   6.0177   6.0190   6.0843   6.0884
           6.4735   6.4748   6.6707   6.6789   7.0095   7.0109   7.6068   7.6123   7.8558
           7.8626   8.6218   8.6232   8.9742   8.9796   9.8939   9.8994
 0.33334  -5.1798  -5.1785  -4.5785  -4.5771  -4.1580  -4.1567  -3.4492  -3.4465  -3.3798
          -3.3771  -3.1920  -3.1920  -2.6832  -2.6791  -2.5498  -2.5498  -2.4532  -2.4519
          -2.3226  -2.3213  -2.0927  -2.0900  -1.6913  -1.6886  -1.2287  -1.2287  -0.7593
          -0.7580  -0.6151  -0.6138   4.5918   4.5931   6.0041   6.0068   6.0680   6.0707
           6.4775   6.4789   6.6150   6.6231   6.9578   6.9605   7.5918   7.5986   7.8694
           7.8748   8.5973   8.5987   9.0340   9.0381   9.9946  10.0001
 0.36667  -5.2274  -5.2261  -4.5662  -4.5648  -4.1417  -4.1417  -3.4505  -3.4478  -3.3852
