% rows 31 cols 51
 0.00000  -5.0111  -5.0098  -4.8546  -4.8546  -4.7268  -4.7227  -4.5159  -4.5159  -4.1798
          -4.1771  -3.5158  -3.5104  -3.1798  -3.1784  -2.2464  -2.2424  -2.1104  -2.1077
          -1.9866  -1.9852  -1.7240  -1.7226  -1.1716  -1.1689  -0.9131  -0.9117  -0.6723
          -0.6709  -0.3158  -0.3144   4.5251   4.5265   6.1211   6.1224   6.4394   6.4462
           6.5918   6.5986   7.4340   7.4354   7.4966   7.4980   7.6857   7.6898   8.4177
           8.4218   9.0803   9.0817   9.9388   9.9402
 0.03333  -5.0138  -5.0125  -4.8560  -4.8546  -4.7254  -4.7213  -4.5159  -4.5145  -4.1784
          -4.1771  -3.5172  -3.5104  -3.1866  -3.1852  -2.2478  -2.2437  -2.1117  -2.1090
          -1.9852  -1.9825  -1.7226  -1.7213  -1.1770  -1.1743  -0.9076  -0.9063  -0.6682
          -0.6682  -0.3144  -0.3131   4.5251   4.5278   6.1197   6.1211   6.4394   6.4462
           6.5932   6.6000   7.4218   7.4231   7.4912   7.4939   7.6871   7.6912   8.4300
           8.4340   9.0803   9.0817   9.9388   9.9388
 0.06667  -5.0220  -5.0206  -4.8601  -4.8587  -4.7213  -4.7186  -4.5145  -4.5131  -4.1757
          -4.1744  -3.5186  -3.5118  -3.2056  -3.2043  -2.2532  -2.2492  -2.1158  -2.1131
          -1.9798  -1.9784  -1.7172  -1.7172  -1.1947  -1.1920  -0.8927  -0.8927  -0.6559
          -0.6559  -0.3131  -0.3117   4.5292   4.5306   6.1170   6.1170   6.4381   6.4449
           6.5945   6.6027   7.3891   7.3891   7.4748   7.4762   7.6952   7.6993   8.4626
           8.4667   9.0803   9.0817   9.9361   9.9375
 0.10000  -5.0370  -5.0356  -4.8642  -4.8628  -4.7172  -4.7132  -4.5118  -4.5104  -4.1716
          -4.1689  -3.5199  -3.5145  -3.2383  -3.2356  -2.2641  -2.2614  -2.1213  -2.1185
          -1.9743  -1.9716  -1.7077  -1.7077  -1.2233  -1.2206  -0.8695  -0.8695  -0.6382
          -0.6369  -0.3103  -0.3103   4.5333   4.5360   6.1115   6.1115   6.4354   6.4422
           6.5986   6.6068   7.3415   7.3429   7.4463   7.4476   7.7075   7.7102   8.5130
           8.5170   9.0803   9.0817   9.9334   9.9347
 0.13333  -5.0560  -5.0560  -4.8696  -4.8683  -4.7104  -4.7063  -4.5077  -4.5077  -4.1648
          -4.1635  -3.5254  -3.5199  -3.2791  -3.2764  -2.2818  -2.2791  -2.1267  -2.1240
          -1.9675  -1.9648  -1.6913  -1.6900  -1.2641  -1.2614  -0.8396  -0.8382  -0.6124
          -0.6124  -0.3076  -0.3063   4.5401   4.5428   6.1034   6.1047   6.4326   6.4394
           6.6041   6.6122   7.2844   7.2844   7.4095   7.4109   7.7225   7.7265   8.5728
           8.5769   9.0803   9.0817   9.9279   9.9293
 0.16666  -5.0819  -5.0819  -4.8737  -4.8723  -4.7023  -4.6982  -4.5036  -4.5036  -4.1580
          -4.1553  -3.5322  -3.5281  -3.3254  -3.3240  -2.3077  -2.3063  -2.1321  -2.1294
          -1.9621  -1.9594  -1.6668  -1.6655  -1.3144  -1.3117  -0.8029  -0.8015  -0.5838
          -0.5825  -0.3022  -0.3022   4.5496   4.5510   6.0939   6.0952   6.4299   6.4367
           6.6109   6.6190   7.2204   7.2204   7.3687   7.3701   7.7388   7.7429   8.6381
           8.6422   9.0803   9.0817   9.9211   9.9225
 0.20000  -5.1132  -5.1118  -4.8778  -4.8751  -4.6927  -4.6900  -4.4995  -4.4982  -4.1485
          -4.1472  -3.5458  -3.5417  -3.3743  -3.3730  -2.3403  -2.3390  -2.1390  -2.1362
          -1.9580  -1.9566  -1.6342  -1.6328  -1.3757  -1.3730  -0.7621  -0.7607  -0.5498
          -0.5498  -0.2981  -0.2967   4.5605   4.5619   6.0830   6.0843   6.4272   6.4326
           6.6190   6.6258   7.1524   7.1537   7.3252   7.3265   7.7565   7.7592   8.7048
           8.7089   9.0803   9.0817   9.9130   9.9143
 0.23333  -5.1472  -5.1472  -4.8791  -4.8778  -4.6819  -4.6791  -4.4927  -4.4927  -4.1376
          -4.1363  -3.5703  -3.5676  -3.4179  -3.4165  -2.3784  -2.3757  -2.1485  -2.1458
          -1.9566  -1.9553  -1.5947  -1.5920  -1.4451  -1.4423  -0.7199  -0.7185  -0.5131
          -0.5131  -0.2913  -0.2913   4.5727   4.5741   6.0694   6.0707   6.4231   6.4286
           6.6258   6.6340   7.0857   7.0871   7.2816   7.2830   7.7714   7.7742   8.7701
           8.7742   9.0789   9.0817   9.9035   9.9048
 0.26667  -5.1839  -5.1839  -4.8805  -4.8791  -4.6710  -4.6683  -4.4873  -4.4859  -4.1267
          -4.1254  -3.6111  -3.6084  -3.4519  -3.4492  -2.4192  -2.4165  -2.1621  -2.1607
          -1.9566  -1.9539  -1.5648  -1.5648  -1.5063  -1.5049  -0.6777  -0.6763  -0.4750
          -0.4750  -0.2845  -0.2845   4.5863   4.5877   6.0530   6.0558   6.4204   6.4258
           6.6340   6.6422   7.0231   7.0231   7.2381   7.2395   7.7850   7.7878   8.8313
           8.8354   9.0789   9.0803   9.8912   9.8926
 0.30000  -5.2234  -5.2220  -4.8819  -4.8805  -4.6587  -4.6560  -4.4805  -4.4791  -4.1145
          -4.1131  -3.6642  -3.6628  -3.4737  -3.4710  -2.4614  -2.4600  -2.1798  -2.1784
          -1.9553  -1.9539  -1.6274  -1.6260  -1.4804  -1.4791  -0.6369  -0.6369  -0.4355
          -0.4355  -0.2777  -0.2763   4.6027   4.6040   6.0367   6.0381   6.4190   6.4231
           6.6422   6.6503   6.9633   6.9646   7.1946   7.1959   7.7987   7.8000   8.8885
           8.8925   9.0789   9.0803   9.8762   9.8776
 0.33334  -5.2615  -5.2601  -4.8819  -4.8791  -4.6451  -4.6424  -4.4737  -4.4723  -4.1023
