% rows 31 cols 51
 0.00000  -5.2043  -5.2043  -4.9948  -4.9948  -4.7322  -4.7322  -4.3989  -4.3989  -4.2859
          -4.2859  -4.1308  -4.1295  -3.6832  -3.6832  -3.3199  -3.3199  -3.1580  -3.1580
          -2.4233  -2.4233  -2.1036  -2.1036  -0.8587  -0.8587  -0.5838  -0.5838  -0.0491
          -0.0491  -0.0015  -0.0015   4.9755   4.9755   5.8068   5.8081   6.6136   6.6136
           6.7483   6.7497   6.9184   6.9184   7.0000   7.0014   7.8599   7.8612   8.8953
           8.8953   9.1334   9.1334   9.3783   9.3783
 0.03334  -5.2043  -5.2043  -4.9948  -4.9948  -4.7322  -4.7322  -4.3989  -4.3989  -4.2859
          -4.2859  -4.1308  -4.1295  -3.6832  -3.6832  -3.3213  -3.3199  -3.1580  -3.1567
          -2.4247  -2.4247  -2.1022  -2.1022  -0.8600  -0.8600  -0.5838  -0.5825  -0.0491
          -0.0491  -0.0015  -0.0015   4.9755   4.9755   5.8068   5.8081   6.6136   6.6136
           6.7483   6.7483   6.9184   6.9184   7.0000   7.0014   7.8599   7.8612   8.8953
           8.8953   9.1334   9.1334   9.3783   9.3783
 0.06666  -5.2043  -5.2043  -4.9948  -4.9948  -4.7322  -4.7322  -4.4002  -4.4002  -4.2859
          -4.2859  -4.1308  -4.1295  -3.6818  -3.6818  -3.3226  -3.3226  -3.1567  -3.1553
          -2.4288  -2.4288  -2.0968  -2.0968  -0.8641  -0.8641  -0.5797  -0.5797  -0.0505
          -0.0505  -0.0015  -0.0015   4.9755   4.9755   5.8081   5.8081   6.6136   6.6150
           6.7469   6.7483   6.9184   6.9197   7.0014   7.0014   7.8599   7.8612   8.8953
           8.8953   9.1334   9.1334   9.3783   9.3783
 0.10000  -5.2030  -5.2030  -4.9948  -4.9948  -4.7322  -4.7322  -4.4002  -4.4002  -4.2859
          -4.2859  -4.1295  -4.1295  -3.6818  -3.6805  -3.3254  -3.3254  -3.1539  -3.1539
