% rows 31 cols 51
 0.00000  -5.2002  -5.1989  -4.9050  -4.9050  -4.3485  -4.3485  -3.6519  -3.6505  -3.6179
          -3.6165  -3.4301  -3.4301  -3.2478  -3.2478  -2.6750  -2.6750  -2.5009  -2.5009
          -2.4532  -2.4532  -2.1458  -2.1458  -1.6995  -1.6995  -1.3934  -1.3934  -0.8668
          -0.8668  -0.5035  -0.5035   4.9428   4.9442   5.6421   5.6435   6.2095   6.2095
           6.4313   6.4313   6.7483   6.7483   7.0490   7.0490   7.2395   7.2395   7.5211
           7.5211   8.2544   8.2544   9.1511   9.1511
 0.03334  -5.1989  -5.1989  -4.9050  -4.9050  -4.3485  -4.3485  -3.6546  -3.6533  -3.6152
          -3.6138  -3.4301  -3.4301  -3.2478  -3.2465  -2.6750  -2.6750  -2.5009  -2.5009
          -2.4532  -2.4532  -2.1458  -2.1458  -1.7008  -1.7008  -1.3934  -1.3934  -0.8668
          -0.8668  -0.5035  -0.5035   4.9428   4.9442   5.6421   5.6435   6.2095   6.2095
           6.4313   6.4313   6.7483   6.7483   7.0490   7.0490   7.2395   7.2395   7.5211
           7.5211   8.2544   8.2544   9.1511   9.1511
 0.06666  -5.1989  -5.1989  -4.9050  -4.9050  -4.3485  -4.3485  -3.6601  -3.6587  -3.6097
          -3.6084  -3.4301  -3.4301  -3.2465  -3.2465  -2.6750  -2.6750  -2.5009  -2.5009
          -2.4532  -2.4532  -2.1458  -2.1444  -1.7036  -1.7036  -1.3893  -1.3893  -0.8668
          -0.8668  -0.5035  -0.5035   4.9428   4.9428   5.6435   5.6435   6.2095   6.2095
           6.4313   6.4313   6.7469   6.7469   7.0503   7.0503   7.2381   7.2395   7.5211
           7.5211   8.2544   8.2544   9.1511   9.1511
 0.10000  -5.1989  -5.1975  -4.9064  -4.9064  -4.3485  -4.3485  -3.6682  -3.6669  -3.6016
          -3.6002  -3.4315  -3.4301  -3.2451  -3.2451  -2.6750  -2.6750  -2.5009  -2.5009
          -2.4532  -2.4532  -2.1444  -2.1444  -1.7077  -1.7077  -1.3852  -1.3852  -0.8682
          -0.8668  -0.5035  -0.5035   4.9415   4.9428   5.6435   5.6449   6.2109   6.2109
           6.4299   6.4313   6.7456   6.7456   7.0517   7.0517   7.2381   7.2395   7.5211
           7.5211   8.2531   8.2531   9.1511   9.1511
 0.13334  -5.1975  -5.1975  -4.9077  -4.9077  -4.3485  -4.3485  -3.6764  -3.6750  -3.5934
          -3.5920  -3.4315  -3.4315  -3.2437  -3.2437  -2.6750  -2.6750  -2.5009  -2.5009
          -2.4532  -2.4532  -2.1444  -2.1444  -1.7145  -1.7145  -1.3798  -1.3784  -0.8682
          -0.8682  -0.5049  -0.5049   4.9415   4.9415   5.6449   5.6462   6.2109   6.2109
           6.4299   6.4299   6.7442   6.7442   7.0531   7.0531   7.2381   7.2395   7.5211
           7.5211   8.2531   8.2531   9.1511   9.1511
 0.16666  -5.1962  -5.1962  -4.9091  -4.9091  -4.3485  -4.3485  -3.6846  -3.6832  -3.5852
          -3.5839  -3.4315  -3.4315  -3.2424  -3.2424  -2.6764  -2.6750  -2.5022  -2.5009
          -2.4532  -2.4532  -2.1444  -2.1444  -1.7226  -1.7213  -1.3716  -1.3716  -0.8682
          -0.8682  -0.5049  -0.5049   4.9401   4.9401   5.6462   5.6476   6.2122   6.2122
           6.4286   6.4299   6.7415   6.7415   7.0558   7.0558   7.2381   7.2381   7.5211
           7.5225   8.2517   8.2531   9.1511   9.1511
 0.20000  -5.1948  -5.1934  -4.9104  -4.9104  -4.3485  -4.3485  -3.6941  -3.6927  -3.5757
          -3.5757  -3.4329  -3.4329  -3.2397  -3.2397  -2.6764  -2.6764  -2.5022  -2.5022
          -2.4532  -2.4532  -2.1430  -2.1430  -1.7308  -1.7308  -1.3634  -1.3621  -0.8682
          -0.8682  -0.5063  -0.5063   4.9387   4.9387   5.6476   5.6490   6.2136   6.2136
           6.4272   6.4286   6.7388   6.7388   7.0585   7.0599   7.2367   7.2381   7.5211
           7.5225   8.2517   8.2517   9.1497   9.1511
 0.23334  -5.1921  -5.1921  -4.9118  -4.9118  -4.3485  -4.3485  -3.7022  -3.7009  -3.5676
          -3.5662  -3.4329  -3.4329  -3.2383  -3.2369  -2.6764  -2.6764  -2.5022  -2.5022
          -2.4532  -2.4532  -2.1430  -2.1430  -1.7403  -1.7403  -1.3525  -1.3525  -0.8695
          -0.8695  -0.5076  -0.5076   4.9374   4.9374   5.6503   5.6503   6.2149   6.2163
           6.4272   6.4272   6.7360   6.7360   7.0626   7.0626   7.2367   7.2381   7.5225
           7.5225   8.2504   8.2504   9.1497   9.1497
 0.26666  -5.1894  -5.1894  -4.9145  -4.9145  -4.3485  -4.3485  -3.7104  -3.7090  -3.5594
          -3.5580  -3.4342  -3.4342  -3.2356  -3.2342  -2.6777  -2.6777  -2.5022  -2.5022
          -2.4532  -2.4532  -2.1417  -2.1417  -1.7512  -1.7512  -1.3430  -1.3430  -0.8695
          -0.8695  -0.5090  -0.5090   4.9347   4.9360   5.6517   5.6530   6.2177   6.2177
           6.4258   6.4258   6.7320   6.7320   7.0667   7.0667   7.2354   7.2367   7.5225
           7.5225   8.2490   8.2490   9.1497   9.1497
 0.30000  -5.1880  -5.1866  -4.9172  -4.9172  -4.3485  -4.3485  -3.7199  -3.7172  -3.5512
